,Product,Category,Brand,Color,Base_Price,Total_availability,Total_Volume
3843,لپ تاپ 13 اینچی اپل مدل MacBook Air MGN63 2020-خاکستری,لپ تاپ,اپل,خاکستری,38107940.0,0,0
3844,لپ تاپ 13 اینچی اپل مدل MacBook Air MGN73 2020-خاکستری,لپ تاپ,اپل,خاکستری,31209000.0,0,0
3845,لپ تاپ 13 اینچی اپل مدل MacBook Air MVH42 2020-نقره ای,لپ تاپ,اپل,نقره ای,31209000.0,0,0
3846,لپ تاپ 13 اینچی اپل مدل MacBook Pro MYD82 2020 همراه با تاچ بار-خاکستری,لپ تاپ,اپل,خاکستری,31209000.0,0,0
3847,لپ تاپ 13 اینچی اپل مدل MacBook Pro MYD92 2020 همراه با تاچ بار-خاکستری,لپ تاپ,اپل,خاکستری,43569000.0,0,0
3848,لپ تاپ 13.3 اینچی ایسوس مدل ZenBook Flip 13 UX363JA-EM207T-خاکستری,لپ تاپ,ایسوس,خاکستری,32187500.0,0,0
3849,لپ تاپ 14 اینچی ایسوس مدل M433UA-EB406-مشکی,لپ تاپ,ایسوس,مشکی,31209000.0,0,0
3850,لپ تاپ 14 اینچی ایسوس مدل N7400PC-KM057-نقره ای,لپ تاپ,ایسوس,نقره ای,28252900.0,0,0
3851,لپ تاپ 14 اینچی ایسوس مدل Q408UG-خاکستری,لپ تاپ,ایسوس,خاکستری,21723730.0,0,0
3852,لپ تاپ 14 اینچی ایسوس مدل R465EP-EB219-نقره ای,لپ تاپ,ایسوس,نقره ای,23381000.0,0,0
3853,لپ تاپ 14 اینچی ایسوس مدل R465EP-EK310-نقره ای,لپ تاپ,ایسوس,نقره ای,1408990.0,0,0
3854,لپ تاپ 14 اینچی ایسوس مدل R465FA-EB028-خاکستری,لپ تاپ,ایسوس,خاکستری,0.0,0,0
3855,لپ تاپ 14 اینچی ایسوس مدل VivoBook R465EP-EB324-نقره ای,لپ تاپ,ایسوس,نقره ای,0.0,0,0
3856,لپ تاپ 14 اینچی ایسوس مدل VivoBook R465EP-EK309-نقره ای,لپ تاپ,ایسوس,نقره ای,21866900.0,0,0
3857,لپ تاپ 14 اینچی ایسوس مدل ZenBook 14 UM425UA-KI170-خاکستری,لپ تاپ,ایسوس,خاکستری,36359000.0,0,0
3858,لپ تاپ 14 اینچی ایسوس مدل ZenBook Duo UX482EG-KA151T-سبز,لپ تاپ,ایسوس,سبز,31209000.0,0,0
3859,لپ تاپ 14 اینچی لنوو مدل IdeaPad Flex 5 14ITL05-خاکستری,لپ تاپ,لنوو,خاکستری,2420500.0,0,0
3860,لپ تاپ 14.2 اینچی اپل مدل MacBook Pro 14 MRX33  2023-M3 18GB 512GB SSD-مشکی,لپ تاپ,اپل,مشکی,114990000.0,0,0
3861,لپ تاپ 14.2 اینچی اپل مدل MacBook Pro MTL83 2023-M3 8GB 1SSD-خاکستری,لپ تاپ,اپل,خاکستری,101990000.0,0,0
3862,لپ تاپ 15 اینچی اچ پی مدل DA2211-A-نقره ای,لپ تاپ,اچ پی,نقره ای,31209000.0,0,0
3863,لپ تاپ 15 اینچی ایسر مدل Nitro 5 AN515-AA-مشکی,لپ تاپ,ایسر,مشکی,31209000.0,0,0
3864,لپ تاپ 15 اینچی ایسر مدل Nitro 5 AN515-AB-مشکی,لپ تاپ,ایسر,مشکی,31209000.0,0,0
3865,لپ تاپ 15 اینچی ایسر مدل Nitro 5 AN515-AC -مشکی,لپ تاپ,ایسر,مشکی,31209000.0,0,0
3866,لپ تاپ 15 اینچی ایسوس مدل ROG Strix G512LW-مشکی,لپ تاپ,ایسوس,مشکی,31209000.0,0,0
3867,لپ تاپ 15 اینچی ایسوس مدل TUF GAMING FX506HE-A-مشکی,لپ تاپ,ایسوس,مشکی,31209000.0,0,0
3868,لپ تاپ 15 اینچی ایسوس مدل TUF GAMING FX506H-HB-مشکی,لپ تاپ,ایسوس,مشکی,31209000.0,0,0
3869,لپ تاپ 15 اینچی ایسوس مدل TUF GAMING FX506LI-HN148-مشکی,لپ تاپ,ایسوس,مشکی,45762900.0,0,0
3870,لپ تاپ 15 اینچی لنوو مدل IdeaPad Gaming 3-F-مشکی,لپ تاپ,لنوو,مشکی,26048700.0,0,0
3871,لپ تاپ 15 اینچی لنوو مدل Ideapad L3 - A-نقره ای,لپ تاپ,لنوو,نقره ای,31209000.0,0,0
3872,لپ تاپ 15 اینچی لنوو مدل Ideapad L340 - MR-آبی,لپ تاپ,لنوو,آبی,16581970.0,0,0
3873,لپ تاپ 15 اینچی لنوو مدل Ideapad L340 - NPR-آبی,لپ تاپ,لنوو,آبی,31209000.0,0,0
3874,لپ تاپ 15 اینچی لنوو مدل Ideapad L340 - NPR-خاکستری,لپ تاپ,لنوو,خاکستری,31209000.0,0,0
3875,لپ تاپ 15 اینچی لنوو مدل Ideapad L340 - NP-خاکستری,لپ تاپ,لنوو,خاکستری,31209000.0,0,0
3876,لپ تاپ 15.6 اینچی اچ‌پی مدل 15-DW3157 Nia-خاکستری,لپ تاپ,اچ پی,خاکستری,20430050.0,0,0
3877,لپ تاپ 15.6 اینچی اچ‌پی مدل 15-DW3158 Nia-مشکی,لپ تاپ,اچ پی,مشکی,31209000.0,0,0
3878,لپ تاپ 15.6 اینچی اچ‌پی مدل 15-DY2091WM-A-نقره ای,لپ تاپ,اچ پی,نقره ای,13008900.0,0,0
3879,لپ تاپ 15.6 اینچی ایسوس مدل K571GT-HN1084-آبی,لپ تاپ,ایسوس,آبی,31209000.0,0,0
3880,لپ تاپ 15.6 اینچی ایسوس مدل ‎P1511CEA-R4 -نقره ای,لپ تاپ,ایسوس,نقره ای,12802900.0,0,0
3881,لپ تاپ 15.6 اینچی ایسوس مدل ‎P1511CEA-R8-نقره ای,لپ تاپ,ایسوس,نقره ای,13491970.0,0,0
3882,لپ تاپ 15.6 اینچی ایسوس مدل ROG Strix G15 G513IH-HN021-مشکی,لپ تاپ,ایسوس,مشکی,31209000.0,0,0
3883,لپ تاپ 15.6 اینچی ایسوس مدل TUF Dash F15 FX516PE-AB73-خاکستری,لپ تاپ,ایسوس,خاکستری,34917000.0,0,0
3884,لپ تاپ 15.6 اینچی ایسوس مدل TUF Dash F15 FX516PM-HN181-مشکی,لپ تاپ,ایسوس,مشکی,123600.0,0,0
3885,لپ تاپ 15.6 اینچی ایسوس مدل TUF Dash F15 TUF516PE-AB-مشکی,لپ تاپ,ایسوس,مشکی,31209000.0,0,0
3886,لپ تاپ 15.6 اینچی ایسوس مدل TUF Gaming F15 FX506HM-HN016T-مشکی,لپ تاپ,ایسوس,مشکی,43105500.0,0,0
3887,لپ تاپ 15.6 اینچی ایسوس مدل TUF Gaming F15 FX506LH-HN176-خاکستری,لپ تاپ,ایسوس,خاکستری,31209000.0,0,0
3888,لپ تاپ 15.6 اینچی ایسوس مدل TUF Gaming F15 FX506LH-US53-خاکستری,لپ تاپ,ایسوس,خاکستری,26265000.0,0,0
3889,لپ تاپ 15.6 اینچی ایسوس مدل UX564EH-EZ006T-خاکستری,لپ تاپ,ایسوس,خاکستری,47565400.0,0,0
3890,لپ تاپ 15.6 اینچی ایسوس مدل VivoBook M513UA-L1269-مشکی,لپ تاپ,ایسوس,مشکی,19250700.0,0,0
3891,لپ تاپ 15.6 اینچی ایسوس مدل VivoBook R565EA-AI-خاکستری,لپ تاپ,ایسوس,خاکستری,12957400.0,0,0
3892,لپ تاپ 15.6 اینچی ایسوس مدل VivoBook R565JP-EJ389-خاکستری,لپ تاپ,ایسوس,خاکستری,23102900.0,0,0
3893,لپ تاپ 15.6 اینچی ایسوس مدل X543MA-DM1098-خاکستری,لپ تاپ,ایسوس,خاکستری,9167000.0,0,0
3894,لپ تاپ 15.6 اینچی ایسوس مدل X543MA-GQ1012 ظرفیت 1 ترابایت رم 4 گیگابایت 15.6 اینچ-خاکستری,لپ تاپ,ایسوس,خاکستری,13852470.0,0,0
3895,لپ تاپ 15.6 اینچی ایسوس مدل zenbook flip 15 q528eh-خاکستری,لپ تاپ,ایسوس,خاکستری,38202700.0,0,0
3896,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 3 - I-خاکستری,لپ تاپ,لنوو,خاکستری,20754500.0,0,0
3897,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 3 - JC-خاکستری,لپ تاپ,لنوو,خاکستری,257500.0,0,0
3898,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 3 15IGL05 - Z-خاکستری,لپ تاپ,لنوو,خاکستری,0.0,0,0
3899,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 3 15IML05 -A -نامشخص,لپ تاپ,لنوو,نامشخص,31209000.0,0,0
3900,لپ تاپ 15.6 اینچی لنوو مدل Ideapad 3 15IML05-R8-خاکستری,لپ تاپ,لنوو,خاکستری,31209000.0,0,0
3901,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 5 15ITL05-A-خاکستری,لپ تاپ,لنوو,خاکستری,24544900.0,0,0
3902,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 5-IB-آبی,لپ تاپ,لنوو,آبی,15141000.0,0,0
3903,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad 5-IB-خاکستری,لپ تاپ,لنوو,خاکستری,15141000.0,0,0
3904,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad Gaming 3-HD-مشکی,لپ تاپ,ام اس آی,مشکی,34711000.0,0,0
3905,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad Gaming 3-LD-مشکی,لپ تاپ,لنوو,مشکی,23858920.0,0,0
3906,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad Gaming 3-LE-مشکی,لپ تاپ,لنوو,مشکی,25492500.0,0,0
3907,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad Gaming 3-مشکی,لپ تاپ,لنوو,مشکی,31209000.0,0,0
3908,لپ تاپ 15.6 اینچی لنوو مدل ‎IdeaPad L340-R16-مشکی,لپ تاپ,لنوو,مشکی,28119000.0,0,0
3909,لپ تاپ 15.6 اینچی لنوو مدل IdeaPad L3-EB-خاکستری,لپ تاپ,لنوو,خاکستری,15038000.0,0,0
3910,لپ تاپ 15.6 اینچی لنوو مدل Legion 5 15ARH05-مشکی,لپ تاپ,لنوو,مشکی,31209000.0,0,0
3911,لپ تاپ 15.6 اینچی لنوو مدل ThinkBook 15 AB-خاکستری,لپ تاپ,لنوو,خاکستری,31209000.0,0,0
3912,لپ تاپ 15.6 اینچی لنوو مدل ThinkBook 15-FA-خاکستری,لپ تاپ,لنوو,خاکستری,15450000.0,0,0
3913,لپ تاپ 15.6 اینچی لنوو مدل ThinkBook 15-F-خاکستری,لپ تاپ,لنوو,خاکستری,31209000.0,0,0
3914,لپ تاپ 16 اینچی ام اس آی مدل Raider GE68 HX 14VHG -i9 14900HX 32GB 2SSD RTX4080-مشکی,لپ تاپ,ام اس آی,مشکی,194000000.0,0,0
3915,لپ تاپ 16.2 اینچی اپل مدل MacBook Pro16  MRW13 2023-M3 18GB 512GB SSD-مشکی,لپ تاپ,اپل,مشکی,144990000.0,0,0
3916,لپ تاپ 17.3 اینچی لنوو مدل Legion 5 17ACH6-مشکی,لپ تاپ,لنوو,مشکی,28117970.0,0,0
3917,لپ تاپ ۱۵.۶ اینچی ایسوس ASUS TUF Gaming FA507RE-مشکی,لپ تاپ,ایسوس,مشکی,41436900.0,0,0
3918,لپ تاپ اپل مدل MacBook Air M1 ظرفیت 256 گیگابایت رم 8 گیگابایت 13 اینچ MGN93-نقره ای,لپ تاپ,اپل,نقره ای,40167940.0,0,0
3919,لپ تاپ اپل مدل MacBook Air M1 ظرفیت 256 گیگابایت رم 8 گیگابایت 13 اینچ MGND3-طلایی,لپ تاپ,اپل,طلایی,40167940.0,0,0
3920,لپ تاپ اپل مدل MacBook Air M2 MLXW3  2022 ظرفیت 256 گیگابایت رم 8 گیگابایت 13.6 اینچ-خاکستری,لپ تاپ,اپل,خاکستری,69937000.0,0,2
3921,لپ تاپ اپل مدل MacBook Air M2 MLXX3 2022 ظرفیت 512 گیگابایت رم 8 گیگابایت 13.6 اینچ-خاکستری,لپ تاپ,اپل,خاکستری,80257500.0,0,0
3922,لپ تاپ اپل مدل MacBook Air M2 MQKQ3 2023 ظرفیت 512 گیگابایت رم 8 گیگابایت 15.3 اینچ-خاکستری,لپ تاپ,اپل,خاکستری,85053000.0,0,0
3923,لپ تاپ اپل مدل MacBook Air M2 MQKR3 2023 ظرفیت 256 گیگابایت رم 8 گیگابایت 15.3 اینچ-نقره ای,لپ تاپ,اپل,نقره ای,121742910.0,0,1
3924,لپ تاپ اپل مدل MacBook Air M2 MQKT3 2023 ظرفیت 512 گیگابایت رم 8 گیگابایت 15.3 اینچ-نقره ای,لپ تاپ,اپل,نقره ای,146082840.0,0,0
3925,لپ تاپ اپل مدل MacBook Air M2 MQKU3 2023 ظرفیت 256 گیگابایت رم 8 گیگابایت 15.3 اینچ-آبی,لپ تاپ,اپل,آبی,68000000.0,0,0
3926,لپ تاپ اپل مدل MacBook Air M2 MQKV3 2023 ظرفیت 512 گیگابایت رم 8 گیگابایت 15.3 اینچ-آبی,لپ تاپ,اپل,آبی,88943000.0,0,0
3927,لپ تاپ اپل مدل MacBook Air M2 MQKX3 2023 ظرفیت 512 گیگابایت رم 8 گیگابایت 15.3 اینچ-مشکی,لپ تاپ,اپل,مشکی,129286630.0,0,0
3928,لپ تاپ اپل مدل MacBook Air M2 ظرفیت 256 گیگابایت رم 8 گیگابایت 13 اینچ MLY13-آبی,لپ تاپ,اپل,آبی,54500000.0,0,0
3929,لپ تاپ اپل مدل MacBook Air M2 ظرفیت 256 گیگابایت رم 8 گیگابایت 13 اینچ MLY13-طلایی,لپ تاپ,اپل,طلایی,,0,0
3930,لپ تاپ اپل مدل MacBook Air M2 ظرفیت 256 گیگابایت رم 8 گیگابایت 13 اینچ MLY33-خاکستری,لپ تاپ,اپل,خاکستری,42683200.0,0,0
3931,لپ تاپ اپل مدل MacBook Air M2 ظرفیت 256 گیگابایت رم 8 گیگابایت 13 اینچ MLY33-مشکی,لپ تاپ,اپل,مشکی,59090000.0,0,3
3932,لپ تاپ اپل مدل MacBook Air M2 ظرفیت 512 گیگابایت رم 8 گیگابایت 13 اینچ MLY23 -آبی,لپ تاپ,اپل,آبی,68500000.0,0,0
3933,لپ تاپ اپل مدل MacBook Air M2 ظرفیت 512 گیگابایت رم 8 گیگابایت 13 اینچ MLY43-مشکی,لپ تاپ,اپل,مشکی,120552940.0,0,0
3934,لپ تاپ اپل مدل MacBook Air MLY03 M2 2022 ظرفیت 512گیگا بایت رم 8 گیگابایت 13.6 اینچ-نقره ای,لپ تاپ,اپل,نقره ای,109520190.0,0,0
3935,لپ تاپ اپل مدل MacBook Pro M1 Pro ظرفیت 1 ترابایت رم 16 گیگابایت 14 اینچ MKGQ3-خاکستری,لپ تاپ,اپل,خاکستری,101762970.0,0,0
3936,لپ تاپ اپل مدل MacBook Pro M1 Pro ظرفیت 1 ترابایت رم 16 گیگابایت 14 اینچ MKGQ3-نقره ای,لپ تاپ,اپل,نقره ای,80110310.0,0,0
3937,لپ تاپ اپل مدل MacBook Pro M1 Pro ظرفیت 1 ترابایت رم 16 گیگابایت 16 اینچ MK193-نقره ای,لپ تاپ,اپل,نقره ای,83224000.0,0,0
3938,لپ تاپ اپل مدل MacBook Pro M1 Pro ظرفیت 512 گیگابایت رم 16 گیگابایت 14 اینچ MKGP3-مشکی,لپ تاپ,اپل,مشکی,0.0,0,0
3939,لپ تاپ اپل مدل MacBook Pro M1 Pro ظرفیت 512 گیگابایت رم 16 گیگابایت 14 اینچ MKGP3-نقره ای,لپ تاپ,اپل,نقره ای,63858970.0,0,0
3940,لپ تاپ اپل مدل MacBook Pro M1 Pro ظرفیت 512 گیگابایت رم 16 گیگابایت 16 اینچ MK183-خاکستری,لپ تاپ,اپل,خاکستری,105264970.0,0,0
3941,لپ تاپ اپل مدل MacBook Pro M1 Pro ظرفیت 512 گیگابایت رم 16 گیگابایت 16 اینچ MK183-نقره ای,لپ تاپ,اپل,نقره ای,104028970.0,0,0
3942,لپ تاپ اپل مدل MacBook Pro M1 ظرفیت 256 گیگابایت رم 8 گیگابایت 13 اینچ MYD82-خاکستری,لپ تاپ,اپل,خاکستری,40571700.0,0,0
3943,لپ تاپ اپل مدل MacBook Pro M1 ظرفیت 512 گیگابایت رم 8 گیگابایت 13 اینچ MYD92-خاکستری,لپ تاپ,اپل,خاکستری,56030970.0,0,0
3944,لپ تاپ اپل مدل MacBook Pro M1 ظرفیت 512 گیگابایت رم 8 گیگابایت 13 اینچ MYDC2-نقره ای,لپ تاپ,اپل,نقره ای,55000970.0,0,0
3945,لپ تاپ اپل مدل MacBook Pro M2 ظرفیت 256 گیگابایت رم 8 گیگابایت 13 اینچ MNEH3-خاکستری,لپ تاپ,اپل,خاکستری,74990000.0,0,3
3946,لپ تاپ اپل مدل MacBook Pro M2 ظرفیت 256 گیگابایت رم 8 گیگابایت 13 اینچ MNEP3-طلایی,لپ تاپ,اپل,طلایی,,0,0
3947,لپ تاپ اپل مدل MacBook Pro M2 ظرفیت 256 گیگابایت رم 8 گیگابایت 13 اینچ MNEP3-نقره ای,لپ تاپ,اپل,نقره ای,97688610.0,0,0
3948,لپ تاپ اپل مدل MacBook Pro M2 ظرفیت 512 گیگابایت رم 8 گیگابایت 13 اینچ MNEJ3-خاکستری,لپ تاپ,اپل,خاکستری,79950000.0,0,1
3949,لپ تاپ اپل مدل MacBook Pro M2 ظرفیت 512 گیگابایت رم 8 گیگابایت 13 اینچ MNEJ3-مشکی,لپ تاپ,اپل,مشکی,,0,0
3950,لپ تاپ اپل مدل MacBook Pro M2 ظرفیت 512 گیگابایت رم 8 گیگابایت 13 اینچ MNEQ3-طلایی,لپ تاپ,اپل,طلایی,,0,0
3951,لپ تاپ اپل مدل MacBook Pro M2 ظرفیت 512 گیگابایت رم 8 گیگابایت 13 اینچ MNEQ3-نقره ای,لپ تاپ,اپل,نقره ای,71038000.0,0,1
